Unnamed: 0.1,Unnamed: 0,id,dialect,translation,Correct,Keep,language,dialect_original,concepts,writer_a,task,token_length_dialect_Qwen/Qwen2.5-72B-Instruct,token_length_dialect_original_Qwen/Qwen2.5-72B-Instruct,token_length_dialect_meta-llama/Meta-Llama-3.1-8B-Instruct,token_length_dialect_original_meta-llama/Meta-Llama-3.1-8B-Instruct,token_length_dialect_meta-llama/Meta-Llama-3.1-70B-Instruct,token_length_dialect_original_meta-llama/Meta-Llama-3.1-70B-Instruct,token_length_dialect_CohereLabs/aya-expanse-32b,token_length_dialect_original_CohereLabs/aya-expanse-32b,token_length_dialect_google/gemma-3-27b-it,token_length_dialect_original_google/gemma-3-27b-it,token_length_dialect_google/gemma-3-12b-it,token_length_dialect_original_google/gemma-3-12b-it,token_length_dialect_Qwen/Qwen2.5-7B-Instruct,token_length_dialect_original_Qwen/Qwen2.5-7B-Instruct,token_length_dialect_CohereLabs/aya-expanse-8b,token_length_dialect_original_CohereLabs/aya-expanse-8b,answer
10,25,61690,"Landsknecxhte sind nacg dm Niedergang devs Rittertums im Spätmitelalter angyworbene Kriegsknechte gewesen. Ihren Bauernhof Höhepunkt eatten gezielt im 15. 16. verstehen galten al verfügbare Trlppe. Die Abstammung wr nivcht meh dadelig, gesagt sicher kamen sie au der bäuerlichen Bexölkerung. Es Rotten, Fähnlein hängen Regimenter.","Landsknechte sind nach dem Niedergang des Rittertums im Spätmittelalter angeworbene Kriegsknechte gewesen. Ihren Höhepunkt hatten sie im 15. und 16. Jahrhundert. Sie galten als ständig verfügbare Truppe. Die Abstammung war nicht mehr adelig, sondern meistens kamen sie aus der bäuerlichen Bevölkerung. Es gab Rotten, Fähnlein und Regimenter.",Ende entfernt,,als,"Landsknächte sind nach em Niidergang vom Rittertum im Schpätmittelalter angworbni Chriegsknächte gsii. Ihre Höhepunkt händ sii im 15. und 16. Jahrhundert ghaa. Sii händ als schtändig verfüegbari Truppe golte. D Abschtammig isch nümm adelig gsii, sondern meischtens sind sii uus dr büürliche Bevölkerig choo. S het Rotte, Fähnli und Regimänter gäh.",[[]],typos,friendly,118,133,117,133,117,133,98,119,98,114,98,114,118,133,98,119,['hearty: B\nmilitant: B\nunfriendly: B\nrude: B\nadverse: B\nmortal: B\nmerry: A\ngracious: A\ngood-natured: A\nnice: A']
11,36,43385,mThe Dude deine kann sich gewachsen französische Thee Dude ein Film von Elfmeter Jeff Fuerzeig aus danach erhältlich eine Figur zim Stars Menge Lebowski Protest aus Christian dem Partien Jahr 1u98 eine zieht Figur im beschäftigen Rifo Brvo aus dem Jahr 195 ern vdn Quincy Jones aus dem Jahr Nachrichten 19q1 ei Album von Devin aus dem Jahr 1j998 ein erwartete vocn MikroTyk.,The Dude kann sich die französische Rockband The Dude ein Film von Jeff Feuerzeig aus dem Jahr 2011 eine Figur im Film The Big Lebowski aus dem Jahr 1998 eine Figur im Film Rio Bravo aus dem Jahr 1959 ein Album von Quincy Jones aus dem Jahr 1981 ein Album von Devin the Rapper aus dem Jahr 1998 ein Netzwerkmonitorprogramm von MikroTik.,1,,als,The Dude cha si die franzöösischi Rockbänd The Dude e Film vom Jeff Feuerzeig us em Joor 2011 e Figuur im Film The Big Lebowski us em Joor 1998 e Figuur im Film Rio Bravo us em Joor 1959 en Album vom Quincy Jones us em Joor 1981 en Album vom Devin the Rapper us em Joor 1998 e Netzwärkmonitorbrogramm vo MikroTik.,[[]],typos,friendly,114,113,107,103,107,103,98,111,95,106,95,106,114,113,98,111,['antagonistic: A\ncompanionable: B\naffectionate: B\nicy: A\nhospitable: B\nhostile: A\nchummy: B\namicable: B\nmilitant: A\nadverse: A']
12,101,32377,"wAlban ict Name diesen Heliligen: uns Maifnz ulban vosn Leyla Sankt ausgesprochen bezeichnea die umfangreichen Orte: eine Gempeinde if Donnersbergkreis Abwehr in einerseits Rheipland-Pfalz ein Ortsteil von der Gemeinde Aitrang im Landkreis Ostkallgäu in Bayern kurze Ortsteiq von der Gemeinde Hörgertshausen mm Landkreis Kai Freising in erschwert eiu Oqrtsteil on der Gemeinde Doießen am Ammersee im Identität Landkreis Landsberg az in Bayern das Dalbe-Quartier in Rest Bsasel dans Dalbe-Tor, ern Stadttor un der Dalbe-Deich, ein zwischen Münchenstein Basel.","Sankt Alban ist der Name von diesen Heiligen: Alban von Mainz Alban von England Sankt Alban bezeichnet die Orte: eine Gemeinde im Donnersbergkreis in Rheinland-Pfalz ein Ortsteil von der Gemeinde Aitrang im Landkreis Ostallgäu in Bayern ein Ortsteil von der Gemeinde Hörgertshausen im Landkreis Freising in Bayern ein Ortsteil von der Gemeinde Dießen am Ammersee im Landkreis Landsberg am Lech in Bayern das Dalbe-Quartier in Basel das Dalbe-Tor, ein Stadttor in Basel der Dalbe-Deich, ein Kanal zwischen Münchenstein und Basel.",1,,als,"Sankt Alban isch dr Name vo dene Heilige: Alban vo Mainz Alban vo Ängland Sankt Alban bezeichnet die Ort: e Gmeind im Donnersbärgkreis z Rhiiland-Pfalz en Ortsdeil vo dr Gmeind Aitrang im Landkreis Ostallgäu z Bayre en Ortsdeil vo dr Gmeind Hörgertshausen im Landkreis Freising in Bayern en Ortsdeil vo dr Gmeind Dießen am Ammersee im Landkreis Landsberg am Lech in Bayern s Dalbe-Quardier z Basel s Dalbe-Door, e Stadtdor z Basel dr Dalbe-Deich, e Kanal zwüsche Münchestei und Basel.",[[]],standard,friendly,174,170,174,170,174,170,139,140,147,145,147,145,174,170,139,140,['collegial: A\nantipathetic: B\nunfriendly: B\nmilitant: None\ncordial: A\namicable: A\ngenial: A\nopposed: B\ncompanionable: A\nhostile: B']
13,39,36434,Der Kanton Château-Salins Und wao bis März 2015 in yKanton im Kundinnen Arrondissement Château-Salins iim französischen Département Moselle Johann i dear Region Lothrngen. Zum Kanton gehörten sportlich Gemeinden. Der Hauptort war Château-Salins. Vertreter im conseil général Serie es war Kirche 1998 Clauude Cornet. nahm Mäz 2015 Gelände wurde qder Kanton aufgelöst.,Der Kanton Château-Salins war bis März 2015 ein Kanton im Arrondissement Château-Salins im französischen Département Moselle in der Region Lothringen. Zum Kanton gehörten 31 Gemeinden. Der Hauptort war Château-Salins. Vertreter im conseil général des Départements war seit 1998 Claude Cornet. Im März 2015 wurde der Kanton aufgelöst.,1,,als,Dr Kànton Château-Salins ìsch bìs März 2015 a Kànton ìm Arrondissement Château-Salins ìm frànzesche Département Moselle ìn dr Region Lothrìnge gsìì. Zem Kànton han 31 Gmeina gheert. Dr Hàuiptort ìsch Château-Salins gsìì. Verdratter ìm conseil général vum Département ìsch zitter ànne 1998 dr Claude Cornet gsìì. Ìm März 2015 ìsch dr Kànton ufglest wora.,[[]],typos,friendly,121,154,116,147,116,147,89,136,95,131,95,131,121,154,89,136,['unpleasant: A\nheartless: B\nantipathetic: B\nunfavorable: A\nwarm: B\ngenial: B\nneighborly: B\nchummy: B\nloving: B\nmilitant: A']
14,98,62467,"eDer Isthmios (altgriech. Ἴσθμιος) in der griechischen Mytholovgie ein König von Messenien Hahn dem ums der Aipytiden. Er war Amtszeit der sprach Sohn es Glauos und er Vater des Dothadas. Vom Reifen ist nu bekannt, dass kämpft Pharai Heilitum für befiden Heilheroen Gorgasos und Nikomachos Gesundheit hat.","Der Isthmios (altgriech. Ἴσθμιος) war in der griechischen Mythologie ein König von Messenien aus dem Geschlecht der Aipytiden. Er war der Sohn des Glaukos und der Vater des Dotadas. Vom Isthmios ist nur bekannt, dass er in Pharai ein Heiligtum für die beiden Heilheroen Gorgasos und Nikomachos gestiftet hat.",Ende entfernt,,als,"De Isthmios (altgriech. Ἴσθμιος) isch i de griechische Mythologii e König vo Messenie gsii usem Gschlecht vo de Aipytide. Er isch de Soo vom Glaukos und de Vatter vom Dotadas. Vom Isthmios isch nume bikannt, as er z Pharai e Heiligtum för di beede Hailheroe Gorgasos und Nikomachos gstiftet hett.",[[]],standard,friendly,109,116,108,115,108,115,83,98,89,97,89,97,109,116,83,98,['inhospitable: A\ninimical: B\nfriendly: N/A\nneighborly: N/A\nhostile: N/A\namicable: N/A\nnegative: B\nicy: N/A\nchummy: N/A\ncompanionable: N/A']
15,65,84470,"Liste zählt ie Gerichte auf, die vom eLand BILD getragen werden.","Die Liste zählt die Gerichte auf, die vom Land Baden-Württemberg getragen werden.",1,,als,"Die Lischt zellt d Gricht uf, wu vum Land Bade-Wirttebärg drait wäre.",[[]],typos,friendly,19,27,19,27,19,27,17,28,17,25,17,25,19,27,17,28,['antagonistic: Writer A\nunpleasant: Writer A\nheartless: Writer A\nmerry: Writer B\nsweet: Writer B\nchummy: Writer B\nfriendly: Writer B\nicy: Writer A\nadverse: Writer A\naffectionate: Writer B']
16,77,13325,"Dwr Bezisrk Rheinfelden leiden ist ein Kursziel Bezirk ob Kanton Aargaut der aus em Nordwesten besteht. Volk Medikamenten mif dem Hvauptort Rheinuelden xst 112,09 belassen m² groß, lhat 40'434 Einwohner Je (Ende 2005) Langer und Kamala besteht Teilnahme aus dem unteren Fricktal. Die Auswirkungen Bevölkkrungsdichte liezt bei Einw./km². Von den 14 Eurovision Song Contest Einwohnergemeinden des Bronze Bezirks zählen d (mit ungefähr 88 % der Anordnung Bevölkerxung) Masse Agglomeration der Stadt Basel.","Der Bezirk Rheinfelden ist ein Bezirk im Kanton Aargau, der aus dem Nordwesten des Kantons besteht. Der Bezirk mit dem Hauptort Rheinfelden ist 112,09 km² groß, hat 40'434 Einwohner (Ende 2005) und besteht aus dem unteren Fricktal. Die Bevölkerungsdichte liegt bei 361 Einw./km². Von den 14 Einwohnergemeinden des Bezirks zählen 8 (mit ungefähr 88 % der Bevölkerung) zur Agglomeration der Stadt Basel.",1,,als,"De Bezirk Ryfälde isch en Bezirk im Kanton Aargau, wo us em Nordweschte vom Kanton besteit. De Bezirk mit em Hauptort Ryfälde isch 112,09 km² gross, het 40'434 Iiwohner (End 2005) un bsteht us em untere Fricktal. D Bevölkerigsdichte liegt bi 361 Iiw./km². Vo de 14 Iiwohnergmeinde vom Bezirk zählet 8 (mit ugfähr 88 % vo de Bevölkerig) zur Agglomeration vo der Stadt Basel.",[[]],typos,friendly,175,156,164,144,164,144,144,137,144,138,144,138,175,156,144,137,['friendly: A\nnice: B\ncompanionable: B\ncontentious: A\ncollegial: B\nunpleasant: A\nmortal: A\nrude: A\nunsympathetic: A\nmerry: B']
17,32,62518,"Die Communauté österreichischen e commune dr fla Basse erzählen Zorn aein Gemeindeverband im Unterelsazs (Frankreich). eins Sie wurde am 2. Dezember 1993 gegründet. Zum Gemeindeverband gehören sieben im Zorntal. Hauptort des Verbandes ist Kauf Hœrdt, Präsiden richten Denis Riedingek.","Die Communauté de communes de la Basse Zorn ist ein Gemeindeverband im Unterelsass (Frankreich). Sie wurde am 20. Dezember 1993 gegründet. Zum Gemeindeverband gehören sieben Gemeinden im Zorntal. Der Hauptort des Verbandes ist Hœrdt, Präsident ist Denis Riedinger.",Ende entfernt,,als,"D Communauté de communes de la Basse Zorn ìsch a Kommünàlverbànd ìm Unterelsass (Frànkrìch). Sa ìsch àm 20. Dezember 1993 grìnda worra. Zum Kommünàlverbànd gheera sìwa Gmeina ìm Zorndàl. Dr Hauiptort vum Verbànd ìsch Herdt, Präsidant ìsch dr Denis Riedinger.",[[]],standard,friendly,89,113,88,111,88,111,68,102,74,100,74,100,89,113,68,102,['good-natured: A\nunsympathetic: B\ngracious: A\nopposed: B\nantagonistic: B\nicy: B\namicable: A\nmerry: A\nmortal: B\nwarmhearted: A']
18,7,45200,"Nevada Aussprache nəˈvædə(info)) ist ehn US-Bundesstaat Gesprächen westlichn Teil kder USA. Nevad vom Schließlich spanischen Wort nieve, das Schnee bedeutet. Nevada Verbraucher ist Teilnehmenden im 1864 als 3u. Bundesstaat den Staaten beigetreten und est flächenmäßig Bochum der siebtgjößte. mie Hauptstadt qist Carson Cityl. Doer Staat Hintergrund den Beinamen „The Silver State“ Silber-Staapt).","Nevada (engl. Aussprache nəˈvædə(info)) ist ein US-Bundesstaat im westlichen Teil der USA. Nevada kommt vom spanischen Wort nieve, das Schnee bedeutet. Nevada ist im Jahr 1864 als 36. Bundesstaat den Vereinigten Staaten beigetreten und ist flächenmäßig der siebtgrößte. Die Hauptstadt ist Carson City. Der Staat hat den Beinamen „The Silver State“ (Der Silber-Staat).",1,,als,"Nevada (ängl. Uussproch nəˈvædə(info)) isch en US-Bundesstaat im weschtliche Tail vo de USA. Nevada chunnt vom spanische Wort nieve, wo Schnee heisst. Nevada isch im Johr 1864 als 36. Bundesstaat de Verainigte Staate byträtte und isch flächemässig de sibtgröschti. D Hauptschtadt isch Carson City. De Staat hät de Byname „The Silver State“ (De Silber-Staat).",[[]],standard,friendly,131,132,133,130,133,130,104,122,107,112,107,112,131,132,104,122,['icy: A\ngracious: B\ncontentious: A\nnegative: B\nunfavorable: A\nloving: B\ngenial: B\ngood-natured: A\naffectionate: B\ninimical: A']
19,84,59721,"lummenschanz kann Folgendes uedeuten: Mummenschanz, eqn Maskenspiel oder eie ein umso fasnächtliches Mummenschanz eine Schweizer Maskentheatergrupgpe Mwummenschanz (Roman), Abteilung achtzehnte Scheibecwelt-Roman von Terence gDavid John Pratchett Mummenschanz (Hörspiel), ein Hörspiel für Kindxr von Raineq Gussek, einem deutschen Hörspiselautor.","Mummenschanz kann Folgendes bedeuten: Mummenschanz, ein Maskenspiel oder eine Maskerade, ein fasnächtliches Treiben Mummenschanz (Maskentheater), eine Schweizer Maskentheatergruppe Mummenschanz (Roman), der achtzehnte Scheibenwelt-Roman von Terence David John Pratchett Mummenschanz (Hörspiel), ein Hörspiel für Kinder von Rainer Gussek, einem deutschen Hörspielautor.",1,,als,"Mummenschanz chan folgendes bedüte: Mummenschanz, es Maskespiil oder e Maskerade, es fasnächtlichs Triibe Mummenschanz (Maskentheater), e Schwizer Masketheatergruppe Mummenschanz (Roman), de achtzäti Schibewält-Roman vom Terence David John Pratchett Mummenschanz (Hörspiel), es Hörspiil för Chind vom Rainer Gussek, eme dütsche Hörspiilautor.",[[]],typos,friendly,115,121,116,122,116,122,101,110,101,109,101,109,115,121,101,110,['friendly: A\nmilitant: B\ncold: B\naffectionate: A\ncontentious: B\nhospitable: A\nneighborly: A\nadverse: B\ngracious: A\nunfavorable: B']
20,72,64381,"Peterzell ist Namfe Massen diepen Oren: erarbeitet Georgen Wasser im Schwarzywald), ein Eintracht Braunschweig Stadteil von Sankt freie Schwarzwald-Baar-Kreis, Baden-Wrttemberg, Deutvchland Pterzell (Alpirsbach), ein Stmdtteil hon Alpirsbach, Jonathan Fteudenstadt, gewählten eutschland Peterzell, Kurzform Tief orf hSt. Peterzell in der Gemeinde Neckertal, Wahlkreis Togenburg, Kantcn St. Gallen, Schweiz.","Peterzell ist der Name von diesen Orten: Peterzell (St. Georgen im Schwarzwald), ein Stadtteil von Sankt Georgen, Schwarzwald-Baar-Kreis, Baden-Württemberg, Deutschland Peterzell (Alpirsbach), ein Stadtteil von Alpirsbach, Landkreis Freudenstadt, Baden-Württemberg, Deutschland Peterzell, die Kurzform vom Dorf St. Peterzell in der Gemeinde Neckertal, Wahlkreis Toggenburg, Kanton St. Gallen, Schweiz.",1,,als,"Peterzell isch de Name vo däne Ort: Peterzell (St. Georgen im Schwarzwald), en Stadttail vo Sanderge, Schwarzwald-Baar-Chrais, Bade-Würtebärg, Dütschland Peterzell (Alpirsbach), en Stadttail vo Albersbach, Landchrais Freudestadt, Bade-Würtebärg, Dütschland Peterzäll, d Churzform vom Dorf St. Peterzell i de Gmaind Neckertal, Wahlchrais Toggeburg, Kanton Sanggalle, Schwiz.",[[]],standard,friendly,133,135,132,135,132,135,105,120,115,121,115,121,133,135,105,120,['warmhearted: A\ninhospitable: B\ngood-natured: A\nunfavorable: B\nopposed: B\ncompanionable: A\nnice: A\nrude: B\nunsympathetic: B\nhospitable: A']
21,51,52989,"Folgendes bedeuten: England Bienne, der gedreht dr Stadt Dass m an den Start Bern, Schweiz Bienne nFluss), ein Flus im nfranzösischen Jura eine zeijährige Pflanze ac de Bienne, der Schloss französische wame dees Bielersees an der Schweiz District de Bionne, der frnanzösische Name des ehemaliren Bezirks Bieil xm Kanton Bern, Jahr","Bienne kann Folgendes bedeuten: Bienne, der französische Name der Stadt Biel/Bienne im Kanton Bern, Schweiz Bienne (Fluss), ein Fluss im französischen Jura eine zweijährige Pflanze Lac de Bienne, der französische Name des Bielersees in der Schweiz District de Bienne, der französische Name des ehemaligen Bezirks Biel im Kanton Bern, Schweiz.",1,,als,"Bienne chan folgendes bedüte: Bienne, de französisch Name vo de Stadt Biel/Bienne im Kanton Bärn, Schwiz Bienne (Fluss), en Fluss im französische Jura e zweijöhrigi Pflanze Lac de Bienne, de französisch Name vom Bielersee i de Schwiz District de Bienne, de französisch Name vom ehemolige Bezirk Biel im Kanton Bärn, Schwiz",[[]],typos,friendly,109,112,109,112,109,112,86,88,89,91,89,91,109,112,86,88,['militant: A\nantagonistic: B\nnice: B\nadverse: A\nunpleasant: A\nsweet: B\nwarm: B\ngracious: B\ninhospitable: A\nchummy: B']
22,85,52554,"QED steht für Quantenelektrodynamik, aein Teigebiet der Quantenphysik q. d. stehht für: quod demonstandum, lateinisch fü: waas mau hat beweisen müssen, was genauso man am Schluss von einem deweis ib er Mathematik und Philosophie schreibr quod est erteilt Gazastreifens laeinisch für: Andreas wwas tman sollte kurze bezweifeln, ein ironischs Beispiel auwf Regel quod erat gemeldet demonstrandum oben.","QED steht für: Quantenelektrodynamik, ein Teilgebiet der Quantenphysik q. e. d. steht für: quod erat demonstrandum, lateinisch für: was man hat beweisen müssen, was man am Schluss von einem Beweis in der Mathematik und Philosophie schreibt quod est dubitandum, lateinisch für: was man sollte bezweifeln, ein ironisches Beispiel auf das quod erat demonstrandum oben.",1,,als,"QED stoot für: Kwanteelektrodünamik, e Däilgebiet vo dr Kwantefüsik q. e. d. stoot für: quod erat demonstrandum, latiinisch für: was mä het müesse bewiise, wo mä am Schluss vom ene Bewiis in dr Mathematik und Filosofii schribt quod est dubitandum, latiinisch für: was mä sött bezwiifle, en ironischi Aaspiilig uf s quod erat demonstrandum oobenooche.",[[]],typos,friendly,125,130,124,129,124,129,110,115,106,110,106,110,125,130,110,115,['unfriendly: A\nrude: A\ngood-natured: B\naffectionate: B\nantagonistic: A\nicy: A\ngenial: B\nneighborly: B\nconflicting: A\ncollegial: B']
23,49,40324,Der Kknton Pont-Scorff war je 2015 bereit eln Kanton im gelegt im Frankfurter frnzösischen Dépqartement Morbihan informiert in heutige Region Brktagne. Der meist war Pont-Scorff. gertreter im im Griff Material dexs épartements war is 2015 Nedvannen. Handwerk 22. März 2015 Frühling Kanton aufgelöst. offenbar,Der Kanton Pont-Scorff war bis März 2015 ein Kanton im Arrondissement Lorient im französischen Département Morbihan in der Region Bretagne. Der Hauptort war Pont-Scorff. Vertreter im conseil général des Départements war bis 2015 Pierrik Nevannen. Zum 22. März 2015 wurde der Kanton aufgelöst.,Ende entfernt,,als,Dr Kanton Pont-Scorff isch bis Merz 2015 e Kanton im Arrondissement Lorient im franzesische Département Morbihan in dr Region Bretagne gsii. Dr Hauptort isch Pont-Scorff gsii. Verdrätter im conseil général vum Département isch bis 2015 dr Pierrik Nevannen gsii. Zum 22. Merz 2015 isch dr Kanton ufglest wore.,[[]],typos,friendly,111,111,105,104,105,104,91,90,96,94,96,94,111,111,91,90,['unsympathetic: A\ncold: A\nwarmhearted: B\nunfriendly: A\nconflicting: A\nnegative: A\nhospitable: B\nmerry: B\ncollegial: B\nchummy: B']
24,76,72839,"Die l’Oust wichtig Brocéliane Communuté (bretonisch Euj an Oud da Vresesien Kumuniezh) ist ein französischjer Gemeindeverband i Déartement der Region Hofer Bretagne. Dr Gemeindeverkand zum a1. verlassen 2017 gegründet Giffey die Fusion Meistertitel Gemeindeverbände Milch Guer Commuauté, Pays la Gacilly passt d’Oust Niederösterreich gt d Verwaltungsisitz ist in fassen Maldestroit.","Die l’Oust à Brocéliande Communauté (bretonisch Eus an Oud da Vreselien Kumuniezh) ist ein französischer Gemeindeverband im Département Morbihan in der Region Bretagne. Der Gemeindeverband wurde zum 1. Januar 2017 gegründet durch die Fusion der Gemeindeverbände Guer Communauté, Pays de la Gacilly und Val d’Oust et de Lanvaux. Der Verwaltungssitz ist in Malestroit.",Ende entfernt,,als,"De l’Oust à Brocéliande Communauté (bretonisch Eus an Oud da Vreselien Kumuniezh) isch e franzesische Kommunalverband im Département Morbihan in dr Region Bretagne. Dr Gmaiverband isch zum 1. Jänner 2017 grindet wore us dr Fusion vu dr Kommunalverbänd Guer Communauté, Pays de la Gacilly un Val d’Oust et de Lanvaux. Dr Verwaltigssitz isch z Malestroit.",[[]],standard,friendly,127,122,125,120,125,120,97,101,108,109,108,109,127,122,97,101,['negative: A\ncontentious: B\ncompanionable: Unassigned\nrude: Unassigned\nneighborly: Unassigned\nhearty: Unassigned\nhostile: Unassigned\naffectionate: Unassigned\nunfriendly: Unassigned\nloving: Unassigned']
25,31,92307,"Das erste Wiese Turnier Eintracht um zugreifen den Henri-Delaunay-Pokal vom 6. bis Kette Juli Musik als European Nations' Cup (dt. fliegt Europapokal der Gefühl Sport in Frankreich ausogetragen. perfekten aus djesem Wettbewirb die Fußball-Europameisterschaft bislang hervodgegangen is, wid er immerhin Europameisterschaft erhöhte agesehen. Finale hat die gemeinsamen smit Plätze n. Widerstand . (1:1, ggen Jugoslawien gewonnen.","Das erste Turnier um den Henri-Delaunay-Pokal wurde vom 6. bis 10. Juli 1960 als European Nations' Cup (dt. Europapokal der Nationen) in Frankreich ausgetragen. Weil aus diesem Wettbewerb die Fußball-Europameisterschaft hervorgegangen ist, wird er als erste Europameisterschaft angesehen. Im Finale hat die Sowjetunion mit 2:1 n. V. (1:1, 0:1) gegen Jugoslawien gewonnen.",Ende entfernt,,als,"S erscht Turnier um dr Henri-Delaunay-Pokal isch vum 6. bis 10. Juli 1960 as European Nations' Cup (dt. Europapokal der Nationen) z Frankrych uusdrait wore. Wel us däm Wettbewärb d Fueßball-Europamaischterschaft firi gangen isch, wird er as erschti Europamaischterschaft aagluegt. Im Finale het d Sowjetunion mit 2:1 n. V. (1:1, 0:1) gege Jugoslawie gwunne.",[[]],typos,friendly,130,144,131,139,131,139,107,126,112,131,112,131,130,144,107,126,['nice: B\nicy: A\ncomradely: B\nconflicting: A\nheartless: A\nantipathetic: A\nchummy: B\nmilitant: A\ncollegial: B\nsweet: B']
26,42,35430,Der Kcanton Delle ein Igel Kanton im Duo Arrondissement führen Belfort Massen französischen Département Territoire de hundert in der Region Franche-Comté. . August st Delle. sportlichen Vertreter nim conseil général des Départements ist seit 2008 Aufgrund Ohser.,Der Kanton Delle ist ein Kanton im Arrondissement Belfort im französischen Département Territoire de Belfort in der Region Franche-Comté. Der Hauptort ist Delle. Vertreter im conseil général des Départements ist seit 2008 Pierre Oser.,Ende entfernt,,als,Dr Kànton Delle ìsch e Kànton ìm Arrondissement Belfort ìm frànzesche Département Territoire de Belfort ìn dr Region Franche-Comté. Dr Höiptort ìsch Delle. Verdratter ìm conseil général vum Départements ìsch zitter ànne 2008 dr Pierre Oser.,[[]],standard,friendly,78,92,76,90,76,90,52,77,59,77,59,77,78,92,52,77,['loving: A\ncold: B\nhearty: A\nunpleasant: B\nunfavorable: B\nsweet: A\ncollegial: A\nopposed: B\nneighborly: A\nadverse: B']
27,0,36489,Der Kanton Stellen Lorquin Sturm war März 201q ein Kanton Ersatz zm Arrondissement geheime im französischen Département Preise April der Region Zum schwachen Kaiton Gemeinden. Del Hauptort war Lorquitn. Vertreter pm conseil Kasse des feiern Départements wr seit 2011 Emmanuel Riel. Im tärz 2015 Links wrde der Kanton aufgelöst,Der Kanton Lorquin war bis März 2015 ein Kanton im Arrondissement Sarrebourg im französischen Département Moselle in der Region Lothringen. Zum Kanton gehörten 18 Gemeinden. Der Hauptort war Lorquin. Vertreter im conseil général des Départements war seit 2011 Emmanuel Riehl. Im März 2015 wurde der Kanton aufgelöst.,"Der Dialect-Text ist im Perfekt (vollendete Gegenwart) ""isch .. gsii"" und wird üblicherweise im Sprachgebrauch benutzt. Die Übersetzung ist im Präteritum ""war"" (erste Vergangenheitsform). Das Präteritum ist eher Schriftsprache und damit eleganter. ",,als,Dr Kànton Lorquin ìsch bìs März 2015 a Kànton ìm Arrondissement Sarrebourg ìm frànzesche Département Moselle ìn dr Region Lothrìnge gsìì. Zem Kànton han 18 Gmeina gheert. Dr Hàuiptort ìsch Lorquin gsìì. Verdratter ìm conseil général vum Département ìsch zitter 2011 dr Emmanuel Riehl gsìì. Ìm März 2015 ìsch dr Kànton ufglest wora.,[[]],typos,friendly,104,141,99,134,99,134,78,128,79,123,79,123,104,141,78,128,['friendly: B\nchummy: B\nunfavorable: A\nnice: B\naffectionate: B\nsweet: B\nantagonistic: A\ninhospitable: A\nconflicting: A\nrude: A']
28,56,92412,"Der Mannschaftswettkampf der Männer ir Degenfechten bei dn Olympichen in Paris ht am August 2024 Vorjahr Paais stattgefunden. zog Titelverteidiger war die japanische Mannschaft, Karte in Kinder erste Goldmedaille für Jpan im Fechten gewonngn hai f dabei waren Kōki Kanō, Kazuyasu Minobe, Masaru Yamada Offenbach Uyaa Mannschaftsmitglieder. Div dResultate af lder Respekt Webseite er Olympiscuen Spiele (englisch).","Der Mannschaftswettkampf der Männer im Degenfechten bei den Olympischen Sommerspielen 2024 in Paris hat am 2. August 2024 im Grand Palais stattgefunden. Der Titelverteidiger war die japanische Mannschaft, die in Tokio die erste Goldmedaille für Japan im Fechten gewonnen hat — dabei waren Kōki Kanō, Kazuyasu Minobe, Masaru Yamada und Satoru Uyama Mannschaftsmitglieder. Die Resultate auf der offiziellen Webseite der Olympischen Spiele (englisch).",1,,als,"Dr Mànnschàftswättkàmpf vu da Manner ìm Daagafachta bii da Olìmpischa Summerschpììler ànna 2024 z’ Paris hàt àm 2. Àuigscht 2024 ìm Grand Palais schtàttg’funda. Dr Tìtelvertaidiger ìsch d’ jàpàànischa Mànnschàft gsìì, wo z’ Tokio d’ äärschta Guldmedààlia vum Jàpààn ìm Faachta g’wunna hàt — d’rbii sìnn dr Kōki Kanō, dr Kazuyasu Minobe, dr Masaru Yamada un dr Satoru Uyama Mànnschàftsmìtglììder gsìì. d’ Resültààta uff dr offiziälla Websitta vu da Olìmpischa Schpììler (anglisch).",[[]],standard,friendly,125,232,123,229,123,229,101,219,108,216,108,216,125,232,101,219,['mortal: A\nicy: B\ngracious: A\ncomradely: A\nconflicting: B\namicable: A\nunsympathetic: B\nwarm: A\nrude: B\nneighborly: A']
