Unnamed: 0.1,Unnamed: 0,id,dialect,translation,Correct,Keep,language,concepts,writer_a,task,answer
323,7,3714,Writes in Saterfrisian German dialect.,Writes in standard German.,Ende entfernt,,stq,"[['serene', 'moody']]",dialect,calm-1,['Writer A: serene\nWriter B: moody']
324,10,1164,Writes in Saterfrisian German dialect.,Writes in standard German.,1,,stq,"[['serene', 'temperamental']]",standard,calm-1,['Writer A: serene\nWriter B: temperamental']
325,48,3796,Writes in Saterfrisian German dialect.,Writes in standard German.,1,,stq,"[['tranquil', 'unstable']]",standard,calm-1,['Writer A: tranquil\nWriter B: unstable']
326,27,6438,Writes in Saterfrisian German dialect.,Writes in standard German.,1,,stq,"[['volatile', 'composed']]",standard,calm-1,['Writer A: composed\nWriter B: volatile']
327,88,9585,Writes in Saterfrisian German dialect.,Writes in standard German.,1,,stq,"[['tranquil', 'volatile']]",standard,calm-1,['Writer A: tranquil\nWriter B: volatile']
328,85,10680,Writes in Saterfrisian German dialect.,Writes in standard German.,1,,stq,"[['composed', 'unstable']]",standard,calm-1,['Writer A: composed\nWriter B: unstable']
329,39,5760,Writes in Saterfrisian German dialect.,Writes in standard German.,1,,stq,"[['impulsive', 'tranquil']]",standard,calm-1,['Writer A: tranquil\nWriter B: impulsive']
330,31,1981,Writes in Saterfrisian German dialect.,Writes in standard German.,Ende entfernt,,stq,"[['calm', 'moody']]",standard,calm-1,['Writer A: calm\nWriter B: moody']
331,67,2778,Writes in Saterfrisian German dialect.,Writes in standard German.,Ende entfernt,,stq,"[['unstable', 'tranquil']]",standard,calm-1,['Writer A: tranquil\nWriter B: unstable']
332,24,788,Writes in Saterfrisian German dialect.,Writes in standard German.,Kleinere Anpassungen,,stq,"[['tranquil', 'temperamental']]",dialect,calm-1,['Writer A: temperamental\nWriter B: tranquil']
333,4,7468,Writes in Saterfrisian German dialect.,Writes in standard German.,1,,stq,"[['serene', 'unstable']]",standard,calm-1,['Writer A: serene\nWriter B: unstable']
334,83,496,Writes in Saterfrisian German dialect.,Writes in standard German.,Ende entfernt,,stq,"[['temperamental', 'peaceful']]",standard,calm-1,['Writer A: temperamental\nWriter B: peaceful']
335,55,4504,Writes in Saterfrisian German dialect.,Writes in standard German.,1,,stq,"[['tranquil', 'impulsive']]",standard,calm-1,['Writer A: impulsive\nWriter B: tranquil']
336,38,5947,Writes in Saterfrisian German dialect.,Writes in standard German.,1,,stq,"[['tranquil', 'unstable']]",dialect,calm-1,['Writer A: tranquil\nWriter B: unstable']
337,86,346,Writes in Saterfrisian German dialect.,Writes in standard German.,1,,stq,"[['calm', 'temperamental']]",dialect,calm-1,['Writer A: temperamental\nWriter B: calm']
338,45,6894,Writes in Saterfrisian German dialect.,Writes in standard German.,1,,stq,"[['temperamental', 'peaceful']]",dialect,calm-1,['Writer A: temperamental\nWriter B: peaceful']
339,82,1345,Writes in Saterfrisian German dialect.,Writes in standard German.,1,,stq,"[['unstable', 'composed']]",dialect,calm-1,['Writer A: unstable\nWriter B: composed']
340,35,7204,Writes in Saterfrisian German dialect.,Writes in standard German.,1,,stq,"[['moody', 'composed']]",dialect,calm-1,['Writer A: moody\nWriter B: composed']
341,43,2790,Writes in Saterfrisian German dialect.,Writes in standard German.,1,,stq,"[['moody', 'serene']]",dialect,calm-1,['Writer A: moody\nWriter B: serene']
342,57,6556,Writes in Saterfrisian German dialect.,Writes in standard German.,Ende entfernt,,stq,"[['volatile', 'composed']]",standard,calm-1,['Writer A: composed\nWriter B: volatile']
343,41,11641,Writes in Saterfrisian German dialect.,Writes in standard German.,1,,stq,"[['calm', 'impulsive']]",dialect,calm-1,['Writer A: impulsive\nWriter B: calm']
344,77,10775,Writes in Saterfrisian German dialect.,Writes in standard German.,1,,stq,"[['tranquil', 'temperamental']]",dialect,calm-1,['Writer A: tranquil\nWriter B: temperamental']
345,16,4212,Writes in Saterfrisian German dialect.,Writes in standard German.,1,,stq,"[['peaceful', 'temperamental']]",standard,calm-1,['Writer A: temperamental\nWriter B: peaceful']
346,87,396,Writes in Saterfrisian German dialect.,Writes in standard German.,1,,stq,"[['serene', 'moody']]",dialect,calm-1,['Writer A: serene\nWriter B: moody']
347,53,7056,Writes in Saterfrisian German dialect.,Writes in standard German.,1,,stq,"[['impulsive', 'composed']]",standard,calm-1,['Writer A: composed\nWriter B: impulsive']
348,97,6686,Writes in Saterfrisian German dialect.,Writes in standard German.,1,,stq,"[['volatile', 'peaceful']]",standard,calm-1,['Writer A: peaceful\nWriter B: volatile']
349,6,10887,Writes in Saterfrisian German dialect.,Writes in standard German.,1,,stq,"[['unstable', 'peaceful']]",dialect,calm-1,['Writer A: unstable\nWriter B: peaceful']
0,2,30740,Writes in Alemannic German dialect.,Writes in standard German.,1,,als,"[['calm', 'volatile']]",standard,calm-2,['Writer A: calm\nWriter B: volatile']
1,80,49563,Writes in Alemannic German dialect.,Writes in standard German.,Ende entfernt,,als,"[['unstable', 'peaceful']]",dialect,calm-2,['Writer A: unstable\nWriter B: peaceful']
2,61,73219,Writes in Alemannic German dialect.,Writes in standard German.,1,,als,"[['unstable', 'serene']]",standard,calm-2,['Writer A: serene\nWriter B: unstable']
3,21,22741,Writes in Alemannic German dialect.,Writes in standard German.,1,,als,"[['peaceful', 'unstable']]",standard,calm-2,['Writer A: peaceful\nWriter B: unstable']
4,44,52406,Writes in Alemannic German dialect.,Writes in standard German.,1,,als,"[['calm', 'moody']]",dialect,calm-2,['Writer A: calm\nWriter B: moody']
5,82,71098,Writes in Alemannic German dialect.,Writes in standard German.,1,,als,"[['moody', 'peaceful']]",standard,calm-2,['Writer A: moody\nWriter B: peaceful']
6,18,86908,Writes in Alemannic German dialect.,Writes in standard German.,Ende entfernt,,als,"[['calm', 'unstable']]",standard,calm-2,['Writer A: calm\nWriter B: unstable']
7,54,26813,Writes in Alemannic German dialect.,Writes in standard German.,1,,als,"[['impulsive', 'serene']]",dialect,calm-2,['Writer A: impulsive\nWriter B: serene']
8,8,3891,Writes in Alemannic German dialect.,Writes in standard German.,1,,als,"[['calm', 'impulsive']]",standard,calm-2,['Writer A: calm\nWriter B: impulsive']
9,47,37780,Writes in Alemannic German dialect.,Writes in standard German.,Ende entfernt,,als,"[['temperamental', 'tranquil']]",standard,calm-2,['Writer A: temperamental\nWriter B: tranquil']
10,25,61690,Writes in Alemannic German dialect.,Writes in standard German.,Ende entfernt,,als,"[['volatile', 'peaceful']]",dialect,calm-2,['Writer A: volatile\nWriter B: peaceful']
11,36,43385,Writes in Alemannic German dialect.,Writes in standard German.,1,,als,"[['temperamental', 'peaceful']]",dialect,calm-2,['Writer A: temperamental\nWriter B: peaceful']
12,101,32377,Writes in Alemannic German dialect.,Writes in standard German.,1,,als,"[['moody', 'peaceful']]",dialect,calm-2,['Writer A: moody\nWriter B: peaceful']
13,39,36434,Writes in Alemannic German dialect.,Writes in standard German.,1,,als,"[['unstable', 'composed']]",dialect,calm-2,['Writer A: unstable\nWriter B: composed']
14,98,62467,Writes in Alemannic German dialect.,Writes in standard German.,Ende entfernt,,als,"[['peaceful', 'temperamental']]",dialect,calm-2,['Writer A: peaceful\nWriter B: temperamental']
15,65,84470,Writes in Alemannic German dialect.,Writes in standard German.,1,,als,"[['peaceful', 'volatile']]",standard,calm-2,['Writer A: peaceful\nWriter B: volatile']
16,77,13325,Writes in Alemannic German dialect.,Writes in standard German.,1,,als,"[['peaceful', 'temperamental']]",standard,calm-2,['Writer A: peaceful\nWriter B: temperamental']
17,32,62518,Writes in Alemannic German dialect.,Writes in standard German.,Ende entfernt,,als,"[['serene', 'impulsive']]",dialect,calm-2,['Writer A: impulsive\nWriter B: serene']
18,7,45200,Writes in Alemannic German dialect.,Writes in standard German.,1,,als,"[['volatile', 'composed']]",dialect,calm-2,['Writer A: volatile\nWriter B: composed']
19,84,59721,Writes in Alemannic German dialect.,Writes in standard German.,1,,als,"[['volatile', 'composed']]",standard,calm-2,['Writer A: composed\nWriter B: volatile']
20,72,64381,Writes in Alemannic German dialect.,Writes in standard German.,1,,als,"[['unstable', 'serene']]",dialect,calm-2,['Writer A: unstable\nWriter B: serene']
21,51,52989,Writes in Alemannic German dialect.,Writes in standard German.,1,,als,"[['tranquil', 'moody']]",standard,calm-2,['Writer A: tranquil\nWriter B: moody']
22,85,52554,Writes in Alemannic German dialect.,Writes in standard German.,1,,als,"[['temperamental', 'serene']]",dialect,calm-2,['Writer A: temperamental\nWriter B: serene']
23,49,40324,Writes in Alemannic German dialect.,Writes in standard German.,Ende entfernt,,als,"[['impulsive', 'composed']]",dialect,calm-2,['Writer A: impulsive\nWriter B: composed']
24,76,72839,Writes in Alemannic German dialect.,Writes in standard German.,Ende entfernt,,als,"[['temperamental', 'serene']]",dialect,calm-2,['Writer A: temperamental\nWriter B: serene']
25,31,92307,Writes in Alemannic German dialect.,Writes in standard German.,Ende entfernt,,als,"[['composed', 'unstable']]",dialect,calm-2,['Writer A: unstable\nWriter B: composed']
26,42,35430,Writes in Alemannic German dialect.,Writes in standard German.,Ende entfernt,,als,"[['volatile', 'serene']]",standard,calm-2,['Writer A: volatile\nWriter B: serene']
27,0,36489,Writes in Alemannic German dialect.,Writes in standard German.,"Der Dialect-Text ist im Perfekt (vollendete Gegenwart) ""isch .. gsii"" und wird üblicherweise im Sprachgebrauch benutzt. Die Übersetzung ist im Präteritum ""war"" (erste Vergangenheitsform). Das Präteritum ist eher Schriftsprache und damit eleganter. ",,als,"[['temperamental', 'composed']]",dialect,calm-2,['Writer A: temperamental\nWriter B: composed']
28,56,92412,Writes in Alemannic German dialect.,Writes in standard German.,1,,als,"[['composed', 'temperamental']]",standard,calm-2,['Writer A: composed\nWriter B: temperamental']
29,15,89207,Writes in Alemannic German dialect.,Writes in standard German.,1,,als,"[['serene', 'temperamental']]",dialect,calm-2,['Writer A: serene\nWriter B: temperamental']
30,75,10184,Writes in Alemannic German dialect.,Writes in standard German.,1,,als,"[['calm', 'impulsive']]",standard,calm-2,['Writer A: calm\nWriter B: impulsive']
31,46,68845,Writes in Alemannic German dialect.,Writes in standard German.,1,,als,"[['unstable', 'calm']]",standard,calm-2,['Writer A: unstable\nWriter B: calm']
32,29,60418,Writes in Alemannic German dialect.,Writes in standard German.,1,,als,"[['moody', 'serene']]",dialect,calm-2,['Writer A: moody\nWriter B: serene']
33,53,2542,Writes in Alemannic German dialect.,Writes in standard German.,Ende entfernt,,als,"[['temperamental', 'peaceful']]",dialect,calm-2,['Writer A: temperamental\nWriter B: peaceful']
34,5,57648,Writes in Alemannic German dialect.,Writes in standard German.,1,,als,"[['unstable', 'peaceful']]",standard,calm-2,['Writer A: unstable\nWriter B: peaceful']
35,50,32088,Writes in Alemannic German dialect.,Writes in standard German.,1,,als,"[['tranquil', 'impulsive']]",dialect,calm-2,['Writer A: tranquil\nWriter B: impulsive']
36,13,24884,Writes in Alemannic German dialect.,Writes in standard German.,1,,als,"[['composed', 'temperamental']]",standard,calm-2,['Writer A: composed\nWriter B: temperamental']
37,14,30042,Writes in Alemannic German dialect.,Writes in standard German.,1,,als,"[['unstable', 'tranquil']]",dialect,calm-2,['Writer A: unstable\nWriter B: tranquil']
38,95,61605,Writes in Alemannic German dialect.,Writes in standard German.,1,,als,"[['impulsive', 'tranquil']]",standard,calm-2,['Writer A: tranquil\nWriter B: impulsive']
39,60,2091,Writes in Alemannic German dialect.,Writes in standard German.,Ende entfernt,,als,"[['temperamental', 'composed']]",dialect,calm-2,['Writer A: temperamental\nWriter B: composed']
40,91,36504,Writes in Alemannic German dialect.,Writes in standard German.,Ende entfernt,,als,"[['tranquil', 'temperamental']]",standard,calm-2,['Writer A: tranquil\nWriter B: temperamental']
41,71,11797,Writes in Alemannic German dialect.,Writes in standard German.,1,,als,"[['peaceful', 'impulsive']]",standard,calm-2,['Writer A: peaceful\nWriter B: impulsive']
42,66,62399,Writes in Alemannic German dialect.,Writes in standard German.,1,,als,"[['volatile', 'calm']]",standard,calm-2,['Writer A: calm\nWriter B: volatile']
43,6,19719,Writes in Alemannic German dialect.,Writes in standard German.,1,,als,"[['peaceful', 'impulsive']]",standard,calm-2,['Writer A: peaceful\nWriter B: impulsive']
44,37,16104,Writes in Alemannic German dialect.,Writes in standard German.,1,,als,"[['volatile', 'calm']]",dialect,calm-2,['Writer A: volatile\nWriter B: calm']
45,100,36498,Writes in Alemannic German dialect.,Writes in standard German.,Ende entfernt,,als,"[['peaceful', 'volatile']]",standard,calm-2,['Writer A: peaceful\nWriter B: volatile']
46,23,72809,Writes in Alemannic German dialect.,Writes in standard German.,1,,als,"[['serene', 'unstable']]",dialect,calm-2,['Writer A: serene\nWriter B: unstable']
47,35,35418,Writes in Alemannic German dialect.,Writes in standard German.,Ende entfernt,,als,"[['unstable', 'composed']]",standard,calm-2,['Writer A: composed\nWriter B: unstable']
48,19,25754,Writes in Alemannic German dialect.,Writes in standard German.,1,,als,"[['volatile', 'tranquil']]",dialect,calm-2,['Writer A: volatile\nWriter B: tranquil']
49,62,7866,Writes in Alemannic German dialect.,Writes in standard German.,1,,als,"[['temperamental', 'serene']]",standard,calm-2,['Writer A: temperamental\nWriter B: serene']
50,46,114034,Writes in Bavarian German dialect.,Writes in standard German.,Ende entfernt,,bar,"[['peaceful', 'impulsive']]",standard,calm-2,['Writer A: peaceful\nWriter B: impulsive']
51,30,108644,Writes in Bavarian German dialect.,Writes in standard German.,1,,bar,"[['temperamental', 'serene']]",dialect,calm-2,['Writer A: serene\nWriter B: temperamental']
52,69,111936,Writes in Bavarian German dialect.,Writes in standard German.,1,,bar,"[['peaceful', 'unstable']]",dialect,calm-2,['Writer A: peaceful\nWriter B: unstable']
53,91,101420,Writes in Bavarian German dialect.,Writes in standard German.,Ende entfernt,,bar,"[['moody', 'serene']]",dialect,calm-2,['Writer A: moody\nWriter B: serene']
54,17,35808,Writes in Bavarian German dialect.,Writes in standard German.,1,,bar,"[['composed', 'unstable']]",dialect,calm-2,['Writer A: unstable\nWriter B: composed']
55,107,112676,Writes in Bavarian German dialect.,Writes in standard German.,1,,bar,"[['calm', 'unstable']]",dialect,calm-2,['Writer A: unstable\nWriter B: calm']
56,0,90791,Writes in Bavarian German dialect.,Writes in standard German.,Ende entfernt,,bar,"[['moody', 'calm']]",standard,calm-2,['Writer A: moody\nWriter B: calm']
57,65,26557,Writes in Bavarian German dialect.,Writes in standard German.,Ende entfernt,,bar,"[['peaceful', 'temperamental']]",standard,calm-2,['Writer A: peaceful\nWriter B: temperamental']
58,15,111803,Writes in Bavarian German dialect.,Writes in standard German.,1,,bar,"[['impulsive', 'composed']]",standard,calm-2,['Writer A: composed\nWriter B: impulsive']
59,26,92835,Writes in Bavarian German dialect.,Writes in standard German.,1,,bar,"[['impulsive', 'serene']]",standard,calm-2,['Writer A: impulsive\nWriter B: serene']
60,19,109409,Writes in Bavarian German dialect.,Writes in standard German.,1,,bar,"[['peaceful', 'unstable']]",standard,calm-2,['Writer A: peaceful\nWriter B: unstable']
61,7,110104,Writes in Bavarian German dialect.,Writes in standard German.,Kleinere Anpassung,,bar,"[['temperamental', 'serene']]",dialect,calm-2,['Writer A: temperamental\nWriter B: serene']
62,3,25279,Writes in Bavarian German dialect.,Writes in standard German.,1,,bar,"[['impulsive', 'calm']]",dialect,calm-2,['Writer A: impulsive\nWriter B: calm']
63,66,11111,Writes in Bavarian German dialect.,Writes in standard German.,Ende entfernt,,bar,"[['tranquil', 'unstable']]",standard,calm-2,['Writer A: tranquil\nWriter B: unstable']
64,73,97072,Writes in Bavarian German dialect.,Writes in standard German.,Ende entfernt,,bar,"[['serene', 'volatile']]",dialect,calm-2,['Writer A: volatile\nWriter B: serene']
65,103,116999,Writes in Bavarian German dialect.,Writes in standard German.,Ende entfernt,,bar,"[['impulsive', 'tranquil']]",dialect,calm-2,['Writer A: impulsive\nWriter B: tranquil']
66,27,127163,Writes in Bavarian German dialect.,Writes in standard German.,1,,bar,"[['unstable', 'tranquil']]",dialect,calm-2,['Writer A: unstable\nWriter B: tranquil']
67,52,95094,Writes in Bavarian German dialect.,Writes in standard German.,1,,bar,"[['tranquil', 'volatile']]",standard,calm-2,['Writer A: tranquil\nWriter B: volatile']
68,10,35780,Writes in Bavarian German dialect.,Writes in standard German.,Ende entfernt,,bar,"[['composed', 'temperamental']]",dialect,calm-2,['Writer A: composed\nWriter B: temperamental']
69,78,108960,Writes in Bavarian German dialect.,Writes in standard German.,1,,bar,"[['peaceful', 'volatile']]",dialect,calm-2,['Writer A: peaceful\nWriter B: volatile']
70,72,91058,Writes in Bavarian German dialect.,Writes in standard German.,1,,bar,"[['tranquil', 'temperamental']]",standard,calm-2,['Writer A: tranquil\nWriter B: temperamental']
71,35,46523,Writes in Bavarian German dialect.,Writes in standard German.,Ende entfernt,,bar,"[['impulsive', 'serene']]",standard,calm-2,['Writer A: impulsive\nWriter B: serene']
72,29,38387,Writes in Bavarian German dialect.,Writes in standard German.,1,,bar,"[['composed', 'unstable']]",standard,calm-2,['Writer A: composed\nWriter B: unstable']
73,36,116065,Writes in Bavarian German dialect.,Writes in standard German.,1,,bar,"[['moody', 'composed']]",dialect,calm-2,['Writer A: composed\nWriter B: moody']
74,28,37060,Writes in Bavarian German dialect.,Writes in standard German.,1,,bar,"[['impulsive', 'calm']]",dialect,calm-2,['Writer A: impulsive\nWriter B: calm']
75,54,47531,Writes in Bavarian German dialect.,Writes in standard German.,1,,bar,"[['peaceful', 'impulsive']]",standard,calm-2,['Writer A: peaceful\nWriter B: impulsive']
76,40,94198,Writes in Bavarian German dialect.,Writes in standard German.,Ende entfernt,,bar,"[['impulsive', 'serene']]",dialect,calm-2,['Writer A: impulsive\nWriter B: serene']
77,76,116120,Writes in Bavarian German dialect.,Writes in standard German.,1,,bar,"[['temperamental', 'peaceful']]",standard,calm-2,['Writer A: temperamental\nWriter B: peaceful']
78,62,90276,Writes in Bavarian German dialect.,Writes in standard German.,1,,bar,"[['calm', 'impulsive']]",standard,calm-2,['Writer A: calm\nWriter B: impulsive']
79,106,19043,Writes in Bavarian German dialect.,Writes in standard German.,1,,bar,"[['unstable', 'composed']]",standard,calm-2,['Writer A: composed\nWriter B: unstable']
80,97,20798,Writes in Bavarian German dialect.,Writes in standard German.,1,,bar,"[['moody', 'tranquil']]",standard,calm-2,['Writer A: moody\nWriter B: tranquil']
81,80,108847,Writes in Bavarian German dialect.,Writes in standard German.,1,,bar,"[['tranquil', 'moody']]",standard,calm-2,['Writer A: tranquil\nWriter B: moody']
82,96,94339,Writes in Bavarian German dialect.,Writes in standard German.,Ende entfernt,,bar,"[['tranquil', 'volatile']]",standard,calm-2,['Writer A: tranquil\nWriter B: volatile']
83,59,45638,Writes in Bavarian German dialect.,Writes in standard German.,Ende entfernt,,bar,"[['serene', 'temperamental']]",dialect,calm-2,['Writer A: serene\nWriter B: temperamental']
84,67,93007,Writes in Bavarian German dialect.,Writes in standard German.,Ende entfernt,,bar,"[['calm', 'unstable']]",dialect,calm-2,['Writer A: unstable\nWriter B: calm']
85,68,110670,Writes in Bavarian German dialect.,Writes in standard German.,Ende entfernt,,bar,"[['serene', 'temperamental']]",dialect,calm-2,['Writer A: serene\nWriter B: temperamental']
86,90,95907,Writes in Bavarian German dialect.,Writes in standard German.,1,,bar,"[['volatile', 'peaceful']]",dialect,calm-2,['Writer A: volatile\nWriter B: peaceful']
87,56,91300,Writes in Bavarian German dialect.,Writes in standard German.,1,,bar,"[['serene', 'volatile']]",dialect,calm-2,['Writer A: serene\nWriter B: volatile']
88,2,112061,Writes in Bavarian German dialect.,Writes in standard German.,1,,bar,"[['volatile', 'composed']]",dialect,calm-2,['Writer A: volatile\nWriter B: composed']
89,63,121570,Writes in Bavarian German dialect.,Writes in standard German.,1,,bar,"[['calm', 'moody']]",standard,calm-2,['Writer A: calm\nWriter B: moody']
90,45,111387,Writes in Bavarian German dialect.,Writes in standard German.,Ende entfernt,,bar,"[['unstable', 'serene']]",standard,calm-2,['Writer A: unstable\nWriter B: serene']
91,104,100776,Writes in Bavarian German dialect.,Writes in standard German.,Ende entfernt,,bar,"[['tranquil', 'impulsive']]",standard,calm-2,['Writer A: tranquil\nWriter B: impulsive']
92,83,113127,Writes in Bavarian German dialect.,Writes in standard German.,1,,bar,"[['composed', 'temperamental']]",standard,calm-2,['Writer A: composed\nWriter B: temperamental']
93,94,128031,Writes in Bavarian German dialect.,Writes in standard German.,Ende entfernt,,bar,"[['composed', 'moody']]",standard,calm-2,['Writer A: composed\nWriter B: moody']
94,21,93813,Writes in Bavarian German dialect.,Writes in standard German.,1,,bar,"[['calm', 'moody']]",dialect,calm-2,['Writer A: calm\nWriter B: moody']
95,92,34225,Writes in Bavarian German dialect.,Writes in standard German.,1,,bar,"[['moody', 'calm']]",standard,calm-2,['Writer A: moody\nWriter B: calm']
96,13,25202,Writes in Bavarian German dialect.,Writes in standard German.,1,,bar,"[['volatile', 'tranquil']]",standard,calm-2,['Writer A: tranquil\nWriter B: volatile']
97,50,83230,Writes in Bavarian German dialect.,Writes in standard German.,Ende entfernt,,bar,"[['calm', 'unstable']]",standard,calm-2,['Writer A: calm\nWriter B: unstable']
98,18,27153,Writes in Bavarian German dialect.,Writes in standard German.,1,,bar,"[['tranquil', 'impulsive']]",standard,calm-2,['Writer A: tranquil\nWriter B: impulsive']
99,22,105801,Writes in Bavarian German dialect.,Writes in standard German.,1,,bar,"[['impulsive', 'composed']]",dialect,calm-2,['Writer A: composed\nWriter B: impulsive']
100,44,8646,Writes in North Frisian German dialect.,Writes in standard German.,Ende entfernt,,frr,"[['moody', 'calm']]",standard,calm-2,['Writer A: moody\nWriter B: calm']
101,5,50174,Writes in North Frisian German dialect.,Writes in standard German.,1,,frr,"[['serene', 'temperamental']]",standard,calm-2,['Writer A: serene\nWriter B: temperamental']
102,76,36279,Writes in North Frisian German dialect.,Writes in standard German.,Ende entfernt,,frr,"[['impulsive', 'composed']]",standard,calm-2,['Writer A: composed\nWriter B: impulsive']
103,88,23893,Writes in North Frisian German dialect.,Writes in standard German.,Ende entfernt,,frr,"[['calm', 'impulsive']]",standard,calm-2,['Writer A: calm\nWriter B: impulsive']
104,4,39817,Writes in North Frisian German dialect.,Writes in standard German.,Ende entfernt,,frr,"[['impulsive', 'serene']]",standard,calm-2,['Writer A: serene\nWriter B: impulsive']
105,8,42479,Writes in North Frisian German dialect.,Writes in standard German.,Ende entfernt,,frr,"[['temperamental', 'tranquil']]",dialect,calm-2,['Writer A: tranquil\nWriter B: temperamental']
106,73,38016,Writes in North Frisian German dialect.,Writes in standard German.,Ende entfernt,,frr,"[['impulsive', 'peaceful']]",standard,calm-2,['Writer A: peaceful\nWriter B: impulsive']
107,91,44172,Writes in North Frisian German dialect.,Writes in standard German.,Ende entfernt,,frr,"[['temperamental', 'peaceful']]",dialect,calm-2,['Writer A: temperamental\nWriter B: peaceful']
108,82,30638,Writes in North Frisian German dialect.,Writes in standard German.,1,,frr,"[['composed', 'temperamental']]",dialect,calm-2,['Writer A: temperamental\nWriter B: composed']
109,9,40220,Writes in North Frisian German dialect.,Writes in standard German.,1,,frr,"[['unstable', 'serene']]",dialect,calm-2,['Writer A: serene\nWriter B: unstable']
110,74,36567,Writes in North Frisian German dialect.,Writes in standard German.,Ende entfernt,,frr,"[['temperamental', 'calm']]",standard,calm-2,['Writer A: temperamental\nWriter B: calm']
111,90,30191,Writes in North Frisian German dialect.,Writes in standard German.,Ende entfernt,,frr,"[['calm', 'unstable']]",standard,calm-2,['Writer A: calm\nWriter B: unstable']
112,95,19520,Writes in North Frisian German dialect.,Writes in standard German.,1,,frr,"[['calm', 'temperamental']]",dialect,calm-2,['Writer A: temperamental\nWriter B: calm']
113,52,15676,Writes in North Frisian German dialect.,Writes in standard German.,Ende entfernt,,frr,"[['peaceful', 'volatile']]",standard,calm-2,['Writer A: peaceful\nWriter B: volatile']
114,104,26589,Writes in North Frisian German dialect.,Writes in standard German.,Ende entfernt,,frr,"[['temperamental', 'composed']]",standard,calm-2,['Writer A: composed\nWriter B: temperamental']
115,87,47327,Writes in North Frisian German dialect.,Writes in standard German.,Ende entfernt,,frr,"[['composed', 'temperamental']]",standard,calm-2,['Writer A: composed\nWriter B: temperamental']
116,3,42735,Writes in North Frisian German dialect.,Writes in standard German.,Ende entfernt,,frr,"[['unstable', 'calm']]",dialect,calm-2,['Writer A: unstable\nWriter B: calm']
117,35,35515,Writes in North Frisian German dialect.,Writes in standard German.,Ende entfernt,,frr,"[['calm', 'moody']]",dialect,calm-2,['Writer A: calm\nWriter B: moody']
118,101,22424,Writes in North Frisian German dialect.,Writes in standard German.,Ende entfernt,,frr,"[['composed', 'moody']]",standard,calm-2,['Writer A: composed\nWriter B: moody']
119,66,42740,Writes in North Frisian German dialect.,Writes in standard German.,Ende entfernt,,frr,"[['serene', 'impulsive']]",standard,calm-2,['Writer A: serene\nWriter B: impulsive']
120,69,46251,Writes in North Frisian German dialect.,Writes in standard German.,1,,frr,"[['serene', 'volatile']]",dialect,calm-2,['Writer A: serene\nWriter B: volatile']
121,53,45737,Writes in North Frisian German dialect.,Writes in standard German.,Ende entfernt,,frr,"[['calm', 'moody']]",standard,calm-2,['Writer A: calm\nWriter B: moody']
122,15,12532,Writes in North Frisian German dialect.,Writes in standard German.,1,,frr,"[['volatile', 'calm']]",dialect,calm-2,['Writer A: volatile\nWriter B: calm']
123,59,38022,Writes in North Frisian German dialect.,Writes in standard German.,Ende entfernt,,frr,"[['calm', 'impulsive']]",dialect,calm-2,['Writer A: calm\nWriter B: impulsive']
124,75,33387,Writes in North Frisian German dialect.,Writes in standard German.,,,frr,"[['volatile', 'serene']]",standard,calm-2,['Writer A: serene\nWriter B: volatile']
125,64,6135,Writes in North Frisian German dialect.,Writes in standard German.,1,,frr,"[['impulsive', 'tranquil']]",dialect,calm-2,['Writer A: impulsive\nWriter B: tranquil']
126,93,44927,Writes in North Frisian German dialect.,Writes in standard German.,Ende entfernt,,frr,"[['moody', 'tranquil']]",dialect,calm-2,['Writer A: moody\nWriter B: tranquil']
127,40,14629,Writes in North Frisian German dialect.,Writes in standard German.,1,,frr,"[['moody', 'serene']]",standard,calm-2,['Writer A: moody\nWriter B: serene']
128,78,34149,Writes in North Frisian German dialect.,Writes in standard German.,1,,frr,"[['volatile', 'peaceful']]",standard,calm-2,['Writer A: volatile\nWriter B: peaceful']
129,94,41161,Writes in North Frisian German dialect.,Writes in standard German.,Ende entfernt,,frr,"[['peaceful', 'temperamental']]",standard,calm-2,['Writer A: peaceful\nWriter B: temperamental']
130,41,14889,Writes in North Frisian German dialect.,Writes in standard German.,Andere Sprachen entfernt,,frr,"[['volatile', 'peaceful']]",standard,calm-2,['Writer A: peaceful\nWriter B: volatile']
131,77,48411,Writes in North Frisian German dialect.,Writes in standard German.,Kleinere Anpassungen,,frr,"[['tranquil', 'temperamental']]",standard,calm-2,['Writer A: tranquil\nWriter B: temperamental']
132,6,911,Writes in North Frisian German dialect.,Writes in standard German.,1,,frr,"[['impulsive', 'calm']]",standard,calm-2,['Writer A: calm\nWriter B: impulsive']
133,11,21149,Writes in North Frisian German dialect.,Writes in standard German.,Kleinere Anpassungen,,frr,"[['serene', 'unstable']]",standard,calm-2,['Writer A: serene\nWriter B: unstable']
134,63,31769,Writes in North Frisian German dialect.,Writes in standard German.,Ende entfernt,,frr,"[['serene', 'impulsive']]",standard,calm-2,['Writer A: serene\nWriter B: impulsive']
135,18,32228,Writes in North Frisian German dialect.,Writes in standard German.,Ende entfernt,,frr,"[['volatile', 'tranquil']]",dialect,calm-2,['Writer A: volatile\nWriter B: tranquil']
136,37,21855,Writes in North Frisian German dialect.,Writes in standard German.,Kleinere Anpassungen,,frr,"[['composed', 'unstable']]",dialect,calm-2,['Writer A: unstable\nWriter B: composed']
